Date (GMT+1),Nuclear,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-01-20T09:00+01:00,8215,8973,1503,1672,20552
2019-01-20T10:00+01:00,8214,9264,1517,1551,21050
2019-01-20T11:00+01:00,8214,9366,1540,1409,21122
2019-01-20T12:00+01:00,8216,9470,1539,1360,21093
2019-01-20T13:00+01:00,8217,9552,1542,1246,20847
2019-01-20T14:00+01:00,8217,9450,1527,1162,20765
2019-01-20T15:00+01:00,8216,9761,1532,1146,20980
2019-01-20T16:00+01:00,8211,10445,1545,1176,22102
2019-01-20T17:00+01:00,8209,10859,1547,1135,22933
2019-01-20T18:00+01:00,8210,10860,1550,1091,22765
2019-01-20T19:00+01:00,8210,10753,1534,1015,22555
2019-01-20T20:00+01:00,8211,10065,1529,880,21950
2019-01-20T21:00+01:00,8212,9053,1459,797,20972
2019-01-20T22:00+01:00,8213,8291,1410,715,20053
2019-01-20T23:00+01:00,8214,6624,1411,651,19368
2019-01-21T00:00+01:00,8214,5917,1221,686,18946
2019-01-21T01:00+01:00,8215,5682,1218,657,18738
2019-01-21T02:00+01:00,8216,5584,1221,631,18716
2019-01-21T03:00+01:00,8212,5636,1223,650,18836
2019-01-21T04:00+01:00,8208,5984,1231,683,19377
2019-01-21T05:00+01:00,8209,7076,1232,721,20104
2019-01-21T06:00+01:00,8207,10567,1305,753,22384
2019-01-21T07:00+01:00,8207,11840,1374,784,24366
2019-01-21T08:00+01:00,8208,12098,1375,820,24646
2019-01-21T09:00+01:00,8210,12099,1376,844,24430
2019-01-21T10:00+01:00,8211,12000,1390,859,24494
2019-01-21T11:00+01:00,8208,11911,1428,846,24414
2019-01-21T12:00+01:00,8209,11896,1440,828,24285
2019-01-21T13:00+01:00,8208,11846,1440,782,23752
2019-01-21T14:00+01:00,8206,11844,1445,788,23735
2019-01-21T15:00+01:00,8206,12043,1435,788,23992
2019-01-21T16:00+01:00,8207,12045,1429,801,24269
2019-01-21T17:00+01:00,8208,12024,1451,722,24562
2019-01-21T18:00+01:00,8210,11978,1457,672,24138
2019-01-21T19:00+01:00,8210,11880,1489,625,23510
2019-01-21T20:00+01:00,8211,11717,1479,580,22668
2019-01-21T21:00+01:00,8213,11058,1451,589,21532
2019-01-21T22:00+01:00,8213,9713,1429,568,20570
2019-01-21T23:00+01:00,8214,8001,1409,512,19344
2019-01-22T00:00+01:00,8215,6237,1748,626,18554
2019-01-22T01:00+01:00,8215,6010,1746,589,18247
2019-01-22T02:00+01:00,8216,5927,1755,552,18035
2019-01-22T03:00+01:00,8214,5797,1756,579,18039
2019-01-22T04:00+01:00,8209,5989,1760,596,18255
2019-01-22T05:00+01:00,8200,7104,1781,632,19327
2019-01-22T06:00+01:00,8197,10357,1848,700,21480
2019-01-22T07:00+01:00,8200,12204,1876,750,23105
2019-01-22T08:00+01:00,8203,12341,1951,795,23163
2019-01-22T09:00+01:00,8206,12335,1980,823,22951
2019-01-22T10:00+01:00,8210,12293,1973,751,22841
2019-01-22T11:00+01:00,8207,12204,1995,678,22675
2019-01-22T12:00+01:00,8208,11992,2009,655,22598
2019-01-22T13:00+01:00,8208,11839,1994,636,22550
2019-01-22T14:00+01:00,8209,11900,2006,602,22616
2019-01-22T15:00+01:00,8209,12090,2012,597,22716
2019-01-22T16:00+01:00,8210,12322,2014,644,23146
2019-01-22T17:00+01:00,8210,12367,2031,695,23473
2019-01-22T18:00+01:00,8212,12318,2043,742,23187
2019-01-22T19:00+01:00,8209,11710,2002,761,22587
2019-01-22T20:00+01:00,8211,10217,1999,808,22025
2019-01-22T21:00+01:00,8213,9269,1933,851,21013
2019-01-22T22:00+01:00,8213,7667,1874,880,19919
2019-01-22T23:00+01:00,8215,6651,1871,910,18823
2019-01-23T00:00+01:00,8216,5946,1892,883,18236
2019-01-23T01:00+01:00,8215,5711,1894,882,17916
2019-01-23T02:00+01:00,8216,5657,1898,918,17804
2019-01-23T03:00+01:00,8217,5628,1897,965,17801
2019-01-23T04:00+01:00,8214,5862,1905,1026,18070
2019-01-23T05:00+01:00,8209,7249,1908,1092,18944
2019-01-23T06:00+01:00,8206,9979,1987,1112,21061
2019-01-23T07:00+01:00,8205,12206,2071,1144,22831
2019-01-23T08:00+01:00,8205,12513,2085,1198,22890
2019-01-23T09:00+01:00,8207,12484,2115,1186,22914
2019-01-23T10:00+01:00,8208,12508,2169,1142,22956
2019-01-23T11:00+01:00,8209,12419,2121,1058,22856
2019-01-23T12:00+01:00,8210,12293,2119,943,22587
2019-01-23T13:00+01:00,8209,12234,2110,872,22382
2019-01-23T14:00+01:00,8211,12204,2109,882,22326
2019-01-23T15:00+01:00,8197,12219,2117,932,22664
2019-01-23T16:00+01:00,7375,12407,2117,973,24496
2019-01-23T17:00+01:00,7235,12522,2131,1033,25083
2019-01-23T18:00+01:00,7221,12542,2124,1078,23855
2019-01-23T19:00+01:00,7207,12205,2130,1052,23200
2019-01-23T20:00+01:00,7205,11456,2099,1145,22690
2019-01-23T21:00+01:00,7190,10775,2067,1139,22126
2019-01-23T22:00+01:00,7041,9037,2053,1103,20922
2019-01-23T23:00+01:00,7140,7810,2054,1068,19946
2019-01-24T00:00+01:00,7278,7238,1965,1061,19260
2019-01-24T01:00+01:00,7337,7013,1926,1027,18846
2019-01-24T02:00+01:00,7443,6880,1900,987,18717
2019-01-24T03:00+01:00,7519,6828,1895,983,18835
2019-01-24T04:00+01:00,7603,7073,1905,981,19297
2019-01-24T05:00+01:00,7796,8086,1941,1019,19966
2019-01-24T06:00+01:00,7804,10713,2009,1036,22268
2019-01-24T07:00+01:00,7804,12835,2107,1083,24289
2019-01-24T08:00+01:00,7803,12981,2120,1120,24233
2019-01-24T09:00+01:00,7807,13017,2231,1178,24074
2019-01-24T10:00+01:00,7808,13051,2233,1226,24045
2019-01-24T11:00+01:00,7880,13057,2227,1178,23787
2019-01-24T12:00+01:00,7921,12794,2229,1140,23319
2019-01-24T13:00+01:00,7922,12554,2227,1087,23067
2019-01-24T14:00+01:00,7978,12593,2233,1088,22972
2019-01-24T15:00+01:00,7982,12543,2219,1114,23121
2019-01-24T16:00+01:00,7981,12843,2238,1217,23727
2019-01-24T17:00+01:00,7982,12895,2251,1256,24171
2019-01-24T18:00+01:00,8036,12784,2163,1301,23648
2019-01-24T19:00+01:00,8041,12347,2154,1281,23136
2019-01-24T20:00+01:00,8042,11602,2126,1285,22311
2019-01-24T21:00+01:00,8042,11082,2111,1321,21406
2019-01-24T22:00+01:00,8094,9679,2062,1260,20163
2019-01-24T23:00+01:00,8102,8351,2041,1204,19411
2019-01-25T00:00+01:00,8102,7075,2011,1261,18972
2019-01-25T01:00+01:00,8103,6814,1996,1195,18617
2019-01-25T02:00+01:00,8155,6531,1971,1138,18404
2019-01-25T03:00+01:00,8162,6362,1977,1098,18364
2019-01-25T04:00+01:00,8160,6697,1990,1041,18720
2019-01-25T05:00+01:00,8157,7937,2017,976,19559
2019-01-25T06:00+01:00,8158,10939,2101,912,21693
2019-01-25T07:00+01:00,8158,12506,2128,872,23017
2019-01-25T08:00+01:00,8157,12685,2121,825,23469
2019-01-25T09:00+01:00,8157,12597,2131,797,23420
2019-01-25T10:00+01:00,8159,12571,2118,728,23465
2019-01-25T11:00+01:00,8162,12588,2109,646,23413
2019-01-25T12:00+01:00,8163,12403,2075,584,23202
2019-01-25T13:00+01:00,8165,12180,2071,516,22743
2019-01-25T14:00+01:00,8167,12067,2079,529,22682
2019-01-25T15:00+01:00,8166,12126,2073,591,22696
2019-01-25T16:00+01:00,8166,12211,2084,607,23300
2019-01-25T17:00+01:00,8164,12262,2136,627,23647
2019-01-25T18:00+01:00,8164,12057,2124,649,23182
2019-01-25T19:00+01:00,8163,11596,2119,670,22512
2019-01-25T20:00+01:00,8165,10768,2110,672,21626
2019-01-25T21:00+01:00,8168,9677,2091,676,20787
2019-01-25T22:00+01:00,8168,8602,2008,688,20108
2019-01-25T23:00+01:00,8167,7202,1977,725,19078
2019-01-26T00:00+01:00,8168,5708,1886,695,18358
2019-01-26T01:00+01:00,8169,5506,1855,717,18056
2019-01-26T02:00+01:00,8169,5422,1846,762,17761
2019-01-26T03:00+01:00,8171,5364,1920,811,17844
2019-01-26T04:00+01:00,8170,5451,1914,823,18040
2019-01-26T05:00+01:00,8170,5643,1906,823,18329
2019-01-26T06:00+01:00,8172,6600,1941,857,18776
2019-01-26T07:00+01:00,8170,7867,1951,881,19645
2019-01-26T08:00+01:00,8166,8903,1968,896,20246
2019-01-26T09:00+01:00,8163,9926,1958,901,21214
2019-01-26T10:00+01:00,8202,10392,1969,861,21698
2019-01-26T11:00+01:00,8205,10675,1974,807,21728
2019-01-26T12:00+01:00,8206,10467,1964,772,21674
2019-01-26T13:00+01:00,8208,10142,1950,787,21430
2019-01-26T14:00+01:00,8207,10028,1947,805,21148
2019-01-26T15:00+01:00,8208,9942,1942,877,21302
2019-01-26T16:00+01:00,8207,10115,1944,962,22079
2019-01-26T17:00+01:00,8203,10426,1935,1039,22533
2019-01-26T18:00+01:00,8204,10413,1953,1150,22181
2019-01-26T19:00+01:00,8207,10087,1932,1223,21544
2019-01-26T20:00+01:00,8208,9379,1978,1278,20946
2019-01-26T21:00+01:00,8209,8691,1974,1343,20137
2019-01-26T22:00+01:00,8209,7657,1946,1430,19557
2019-01-26T23:00+01:00,8210,6651,1922,1503,18818
2019-01-27T00:00+01:00,8211,5754,1761,1768,18624
2019-01-27T01:00+01:00,8212,5433,1758,1866,18415
2019-01-27T02:00+01:00,8213,5394,1747,2004,18341
2019-01-27T03:00+01:00,8214,5371,1738,2183,18288
2019-01-27T04:00+01:00,8214,5381,1726,2356,18400
2019-01-27T05:00+01:00,8213,5576,1764,2451,18621
2019-01-27T06:00+01:00,8212,5920,1775,2527,19174
2019-01-27T07:00+01:00,8209,6892,1800,2617,19823
2019-01-27T08:00+01:00,8202,7649,1815,2677,20268
2019-01-27T09:00+01:00,8201,8145,1822,2756,21012
2019-01-27T10:00+01:00,8203,8666,1834,2762,21499
2019-01-27T11:00+01:00,8203,8777,1838,2758,21572
2019-01-27T12:00+01:00,8207,9041,1826,2774,21581
2019-01-27T13:00+01:00,8209,8949,1824,2794,21407
2019-01-27T14:00+01:00,8209,9006,1822,2838,21343
2019-01-27T15:00+01:00,8209,9181,1810,2875,21530
2019-01-27T16:00+01:00,8210,9377,1811,2901,22283
2019-01-27T17:00+01:00,8208,9402,1808,2895,22542
2019-01-27T18:00+01:00,8207,9416,1797,2930,22500
2019-01-27T19:00+01:00,8209,9409,1777,2938,22061
2019-01-27T20:00+01:00,8211,9154,1775,2916,21261
2019-01-27T21:00+01:00,8211,8580,1780,2934,20611
2019-01-27T22:00+01:00,8212,7871,1788,2961,19892
2019-01-27T23:00+01:00,8214,6858,1819,2896,18845
2019-01-28T00:00+01:00,8216,6164,1904,2842,18452
2019-01-28T01:00+01:00,8216,6106,1894,2780,18267
2019-01-28T02:00+01:00,8216,6071,1886,2649,18196
2019-01-28T03:00+01:00,8218,6067,1894,2616,18289
2019-01-28T04:00+01:00,8217,6357,1893,2554,18666
2019-01-28T05:00+01:00,8215,7094,1888,2429,19596
2019-01-28T06:00+01:00,8214,9445,1924,2349,21384
2019-01-28T07:00+01:00,8210,11828,1932,2233,23360
2019-01-28T08:00+01:00,8207,12119,1936,2158,23475
2019-01-28T09:00+01:00,8209,11917,1940,2015,23108
2019-01-28T10:00+01:00,8207,11653,1948,1918,23002
2019-01-28T11:00+01:00,8208,11516,1934,1751,23036
2019-01-28T12:00+01:00,8209,11326,1927,1642,22842
2019-01-28T13:00+01:00,8208,11176,1928,1506,22660
2019-01-28T14:00+01:00,8208,11304,1933,1422,22753
2019-01-28T15:00+01:00,8207,11421,1916,1440,23050
2019-01-28T16:00+01:00,8208,11816,1860,1349,23394
2019-01-28T17:00+01:00,8208,11894,1864,1247,23582
2019-01-28T18:00+01:00,8211,11978,1868,1161,23260
2019-01-28T19:00+01:00,8214,11374,1859,1085,22535
2019-01-28T20:00+01:00,8215,10608,1850,1027,21881
2019-01-28T21:00+01:00,8216,10190,1832,994,20953
2019-01-28T22:00+01:00,8215,9277,1822,943,19799
2019-01-28T23:00+01:00,8217,7139,1810,933,18781
2019-01-29T00:00+01:00,8218,6557,1850,946,18375
2019-01-29T01:00+01:00,8220,6418,1847,967,18107
2019-01-29T02:00+01:00,8221,6337,1839,1024,18042
2019-01-29T03:00+01:00,8221,6229,1845,1038,18024
2019-01-29T04:00+01:00,8219,6540,1843,1015,18267
2019-01-29T05:00+01:00,8219,7291,1851,1008,19206
2019-01-29T06:00+01:00,8215,10647,1881,983,21360
2019-01-29T07:00+01:00,8213,12409,1910,957,23054
2019-01-29T08:00+01:00,8214,12755,1926,927,23167
2019-01-29T09:00+01:00,8214,12758,1929,860,23235
2019-01-29T10:00+01:00,8208,12782,1901,769,23192
2019-01-29T11:00+01:00,8214,12730,1891,705,23050
2019-01-29T12:00+01:00,8213,12516,1903,672,22805
2019-01-29T13:00+01:00,8213,12496,1884,644,22530
2019-01-29T14:00+01:00,8215,12531,1888,658,22503
2019-01-29T15:00+01:00,8214,12544,1881,669,22724
2019-01-29T16:00+01:00,8213,12632,1880,721,23380
2019-01-29T17:00+01:00,8216,12722,1894,759,24037
2019-01-29T18:00+01:00,8213,12618,1928,813,23839
2019-01-29T19:00+01:00,8212,12417,1878,816,23525
2019-01-29T20:00+01:00,8210,11857,1905,802,22975
2019-01-29T21:00+01:00,8210,10700,1884,811,22047
2019-01-29T22:00+01:00,8214,9213,1854,817,20781
2019-01-29T23:00+01:00,8216,7582,1849,815,19863
2019-01-30T00:00+01:00,8218,6652,1810,797,19583
2019-01-30T01:00+01:00,8220,6400,1850,777,19405
2019-01-30T02:00+01:00,8218,6346,1858,766,19433
2019-01-30T03:00+01:00,8218,6361,1861,766,19481
2019-01-30T04:00+01:00,8219,6595,1865,762,19840
2019-01-30T05:00+01:00,8215,7827,1811,742,20728
2019-01-30T06:00+01:00,8212,10857,1873,733,23056
2019-01-30T07:00+01:00,8212,12316,1898,722,24970
2019-01-30T08:00+01:00,8210,12612,1917,704,25103
2019-01-30T09:00+01:00,8207,12555,1925,671,24862
2019-01-30T10:00+01:00,8187,12729,1918,586,24988
2019-01-30T11:00+01:00,8184,12606,1923,527,24615
2019-01-30T12:00+01:00,8186,12256,1917,466,24091
2019-01-30T13:00+01:00,8188,11862,1972,476,23811
2019-01-30T14:00+01:00,8190,11906,1972,510,23927
2019-01-30T15:00+01:00,8190,11883,1948,608,23887
2019-01-30T16:00+01:00,8191,12211,1936,724,24286
2019-01-30T17:00+01:00,8190,12446,1902,812,24973
2019-01-30T18:00+01:00,8192,12495,1922,908,24769
2019-01-30T19:00+01:00,8191,11981,1911,1047,24198
2019-01-30T20:00+01:00,8194,10654,1914,1155,23416
2019-01-30T21:00+01:00,8197,10021,1911,1233,22438
2019-01-30T22:00+01:00,8193,9132,1903,1253,21423
2019-01-30T23:00+01:00,8194,7830,1907,1319,20331
2019-01-31T00:00+01:00,8194,6760,1876,1301,19516
2019-01-31T01:00+01:00,8195,6678,1870,1422,19245
2019-01-31T02:00+01:00,8190,6521,1868,1471,19068
2019-01-31T03:00+01:00,8186,6567,1881,1490,19270
2019-01-31T04:00+01:00,8193,6724,1887,1535,19491
2019-01-31T05:00+01:00,8193,7668,1905,1602,20563
2019-01-31T06:00+01:00,8191,10122,1908,1643,22740
2019-01-31T07:00+01:00,8191,12007,1944,1680,24228
2019-01-31T08:00+01:00,8191,12271,2024,1706,24315
2019-01-31T09:00+01:00,8190,12259,2055,1751,24297
2019-01-31T10:00+01:00,8191,12242,2065,1759,24334
2019-01-31T11:00+01:00,8193,12090,2046,1770,24126
2019-01-31T12:00+01:00,8194,12028,2045,1779,23971
2019-01-31T13:00+01:00,8194,11813,2070,1768,23516
2019-01-31T14:00+01:00,8197,11666,2105,1746,23321
2019-01-31T15:00+01:00,8196,11725,2098,1853,23633
2019-01-31T16:00+01:00,8197,11957,2073,1872,23934
2019-01-31T17:00+01:00,8196,12052,2055,1892,24531
2019-01-31T18:00+01:00,8196,11862,2061,1856,23981
2019-01-31T19:00+01:00,8195,11476,2057,1829,23226
2019-01-31T20:00+01:00,8196,10817,2039,1788,22524
2019-01-31T21:00+01:00,8199,9650,2019,1758,21487
2019-01-31T22:00+01:00,8201,8942,2004,1710,20289
2019-01-31T23:00+01:00,8203,7734,1996,1678,19273
2019-02-01T00:00+01:00,8203,6547,1912,1662,18519
2019-02-01T01:00+01:00,8202,6328,1882,1624,18272
2019-02-01T02:00+01:00,8203,6297,1860,1641,18130
2019-02-01T03:00+01:00,8205,6321,1862,1641,18220
2019-02-01T04:00+01:00,8204,6563,1870,1653,18526
2019-02-01T05:00+01:00,8204,7667,1875,1730,19413
2019-02-01T06:00+01:00,8202,9473,1912,1753,21318
2019-02-01T07:00+01:00,8201,10662,1936,1806,22995
2019-02-01T08:00+01:00,8199,11306,1993,1845,23325
2019-02-01T09:00+01:00,8196,11589,2009,1884,23346
2019-02-01T10:00+01:00,8198,11455,2044,1898,23496
2019-02-01T11:00+01:00,8198,11168,2039,1923,23246
2019-02-01T12:00+01:00,8196,11011,2038,1936,23074
2019-02-01T13:00+01:00,8197,10949,2044,2027,22812
2019-02-01T14:00+01:00,8200,11096,2038,2049,22553
2019-02-01T15:00+01:00,8201,11163,2042,2091,22495
2019-02-01T16:00+01:00,8197,11497,2059,2135,22911
2019-02-01T17:00+01:00,8198,11569,2067,2164,23627
2019-02-01T18:00+01:00,8200,11438,2058,2170,23004
2019-02-01T19:00+01:00,8200,11052,1991,2120,21906
2019-02-01T20:00+01:00,8204,10654,1993,1895,20823
2019-02-01T21:00+01:00,8201,9923,2046,1909,19973
2019-02-01T22:00+01:00,8203,8951,1995,1893,19074
2019-02-01T23:00+01:00,8206,7473,1988,1989,18355
2019-02-02T00:00+01:00,8205,5481,1955,2266,18137
2019-02-02T01:00+01:00,8201,4972,1955,2214,17903
2019-02-02T02:00+01:00,8200,4909,1947,2194,17693
2019-02-02T03:00+01:00,8196,4884,1924,2214,17691
2019-02-02T04:00+01:00,8196,4889,1930,2235,17774
2019-02-02T05:00+01:00,8199,5072,1919,2240,17908
2019-02-02T06:00+01:00,8198,5705,1902,2211,18394
2019-02-02T07:00+01:00,8198,6565,1901,2164,19020
2019-02-02T08:00+01:00,8198,7894,1909,2169,19725
2019-02-02T09:00+01:00,8194,9191,1904,2213,20601
2019-02-02T10:00+01:00,8192,9506,1924,2188,20907
2019-02-02T11:00+01:00,8193,9584,1964,2198,21130
2019-02-02T12:00+01:00,8193,9524,1969,2215,21237
2019-02-02T13:00+01:00,8193,8860,1966,2271,20859
2019-02-02T14:00+01:00,8197,8296,1953,2320,20726
2019-02-02T15:00+01:00,8198,8468,1946,2376,20770
2019-02-02T16:00+01:00,8187,9181,1945,2429,21413
2019-02-02T17:00+01:00,8162,9677,1953,2474,22178
2019-02-02T18:00+01:00,8148,9687,1969,2472,21975
2019-02-02T19:00+01:00,8177,9194,1973,2412,21447
2019-02-02T20:00+01:00,8190,8367,1984,2419,20518
2019-02-02T21:00+01:00,8195,7338,1936,2416,19741
2019-02-02T22:00+01:00,8199,6529,1930,2449,19270
2019-02-02T23:00+01:00,8200,5862,1933,2492,18453
2019-02-03T00:00+01:00,8200,4926,1917,2512,18064
2019-02-03T01:00+01:00,8200,4838,1906,2563,18032
2019-02-03T02:00+01:00,8201,4738,1903,2611,17871
2019-02-03T03:00+01:00,8200,4698,1908,2707,17881
2019-02-03T04:00+01:00,8200,4699,1871,2771,17914
2019-02-03T05:00+01:00,8201,4927,1882,2758,17989
2019-02-03T06:00+01:00,8203,5140,1939,2790,18538
2019-02-03T07:00+01:00,8205,5917,1967,2856,19121
2019-02-03T08:00+01:00,8202,6390,1976,2871,19724
2019-02-03T09:00+01:00,8203,7191,2017,2788,20574
2019-02-03T10:00+01:00,8202,7831,2015,2721,21188
2019-02-03T11:00+01:00,8201,8155,1962,2607,21591
2019-02-03T12:00+01:00,8201,8491,1963,2446,21706
2019-02-03T13:00+01:00,8200,8318,1923,2360,21431
2019-02-03T14:00+01:00,8201,8343,1914,2326,21385
2019-02-03T15:00+01:00,8200,8587,1908,2247,21385
2019-02-03T16:00+01:00,8199,9136,1903,2200,22165
2019-02-03T17:00+01:00,8197,10026,1867,2182,23325
2019-02-03T18:00+01:00,8196,10462,1860,2113,23419
2019-02-03T19:00+01:00,8197,10468,1875,2022,22835
2019-02-03T20:00+01:00,8199,10108,1863,1947,22242
2019-02-03T21:00+01:00,8200,9084,1848,1810,21375
2019-02-03T22:00+01:00,8201,8120,1754,1748,20547
2019-02-03T23:00+01:00,8203,7114,1750,1710,20101
2019-02-04T00:00+01:00,8202,6371,1789,1498,19659
2019-02-04T01:00+01:00,8201,5981,1788,1447,19324
2019-02-04T02:00+01:00,8202,5941,1770,1457,19235
2019-02-04T03:00+01:00,8203,5939,1775,1411,19148
2019-02-04T04:00+01:00,8203,6449,1794,1448,19443
2019-02-04T05:00+01:00,8201,7715,1824,1447,20324
2019-02-04T06:00+01:00,8200,9739,1896,1466,22462
2019-02-04T07:00+01:00,8199,11709,1942,1520,23961
2019-02-04T08:00+01:00,8199,12069,1947,1513,24233
2019-02-04T09:00+01:00,8200,12072,1937,1547,24227
2019-02-04T10:00+01:00,8201,12103,1936,1607,23958
2019-02-04T11:00+01:00,8194,11220,1973,1636,23630
2019-02-04T12:00+01:00,8196,10745,2033,1718,23318
2019-02-04T13:00+01:00,8197,10613,2014,1831,23111
2019-02-04T14:00+01:00,8193,10689,1975,1947,23046
2019-02-04T15:00+01:00,8190,10665,2026,2146,23131
2019-02-04T16:00+01:00,8191,10956,2048,2364,23356
2019-02-04T17:00+01:00,8194,11048,2078,2479,23937
2019-02-04T18:00+01:00,8214,10993,2080,2585,23397
2019-02-04T19:00+01:00,8215,10176,2105,2672,22731
2019-02-04T20:00+01:00,8216,9276,2101,2750,22146
2019-02-04T21:00+01:00,8218,8620,2078,2822,21230
2019-02-04T22:00+01:00,8218,7664,2053,2782,19915
2019-02-04T23:00+01:00,8217,6692,2053,2772,19029
2019-02-05T00:00+01:00,8219,6007,1971,2776,18418
2019-02-05T01:00+01:00,8218,5833,1933,2730,18174
2019-02-05T02:00+01:00,8217,5782,1950,2653,18109
2019-02-05T03:00+01:00,8218,5752,1947,2526,17999
2019-02-05T04:00+01:00,8219,6168,1909,2442,18233
2019-02-05T05:00+01:00,8217,6749,1937,2405,18837
2019-02-05T06:00+01:00,8215,9090,2055,2401,20763
2019-02-05T07:00+01:00,8049,11259,2070,2398,22674
2019-02-05T08:00+01:00,7908,11514,2043,2349,22681
2019-02-05T09:00+01:00,7902,11515,2053,2304,22597
2019-02-05T10:00+01:00,7901,11457,2089,2312,22696
2019-02-05T11:00+01:00,7897,11346,2087,2239,22660
2019-02-05T12:00+01:00,7900,11222,2067,2151,22290
2019-02-05T13:00+01:00,7959,11216,2055,2081,22122
2019-02-05T14:00+01:00,8153,11240,2035,2082,21864
2019-02-05T15:00+01:00,8178,11230,2025,2102,22039
2019-02-05T16:00+01:00,8205,11417,2006,2114,22230
2019-02-05T17:00+01:00,8209,11659,2035,2160,23052
2019-02-05T18:00+01:00,8211,11576,2022,2147,22659
2019-02-05T19:00+01:00,8211,11386,1965,2131,22052
2019-02-05T20:00+01:00,8214,11044,1913,2100,21383
2019-02-05T21:00+01:00,8216,10562,1911,2080,20566
2019-02-05T22:00+01:00,8219,9147,1846,1945,19529
2019-02-05T23:00+01:00,8219,7696,1795,1870,18682
2019-02-06T00:00+01:00,8219,6774,1795,1869,18420
2019-02-06T01:00+01:00,8220,6587,1795,1719,18296
2019-02-06T02:00+01:00,8220,6466,1783,1609,18574
2019-02-06T03:00+01:00,8219,6446,1774,1486,18652
2019-02-06T04:00+01:00,8218,6883,1762,1367,18959
2019-02-06T05:00+01:00,8217,8131,1787,1386,20024
2019-02-06T06:00+01:00,8215,10540,1793,1412,22051
2019-02-06T07:00+01:00,8214,11868,1809,1438,24017
2019-02-06T08:00+01:00,8212,12043,1811,1469,24214
2019-02-06T09:00+01:00,8212,11942,1796,1415,24105
2019-02-06T10:00+01:00,8213,11819,1778,1420,23831
2019-02-06T11:00+01:00,8214,11752,1814,1469,23618
2019-02-06T12:00+01:00,8211,11697,1876,1582,23372
2019-02-06T13:00+01:00,8208,11665,1873,1714,23208
2019-02-06T14:00+01:00,8212,11611,1884,1949,23248
2019-02-06T15:00+01:00,8210,11648,1935,2189,23544
2019-02-06T16:00+01:00,8210,11640,1936,2338,23666
2019-02-06T17:00+01:00,8210,11639,1928,2544,24068
2019-02-06T18:00+01:00,8212,11625,1918,2727,23651
2019-02-06T19:00+01:00,8199,11547,1894,2765,23040
2019-02-06T20:00+01:00,8193,11247,1892,2740,22145
2019-02-06T21:00+01:00,8195,9760,1868,2709,20809
2019-02-06T22:00+01:00,8196,8428,1807,2656,19527
2019-02-06T23:00+01:00,8211,7350,1799,2616,18428
2019-02-07T00:00+01:00,8218,6084,1747,2465,17538
2019-02-07T01:00+01:00,8220,5692,1715,2359,17220
2019-02-07T02:00+01:00,8221,5629,1685,2225,17038
2019-02-07T03:00+01:00,8219,5616,1684,2108,17031
2019-02-07T04:00+01:00,8216,6028,1675,1943,17319
2019-02-07T05:00+01:00,8215,7077,1693,1821,18038
2019-02-07T06:00+01:00,8212,9571,1738,1778,19788
2019-02-07T07:00+01:00,8210,11147,1757,1764,21395
2019-02-07T08:00+01:00,8211,11431,1770,1761,21551
2019-02-07T09:00+01:00,8211,11295,1758,1674,21589
2019-02-07T10:00+01:00,8211,11149,1769,1595,21624
2019-02-07T11:00+01:00,8209,11004,1763,1617,21823
2019-02-07T12:00+01:00,8209,10954,1728,1543,21846
2019-02-07T13:00+01:00,8210,10796,1739,1452,21601
2019-02-07T14:00+01:00,8209,10595,1755,1485,21382
2019-02-07T15:00+01:00,8210,10494,1750,1579,21400
2019-02-07T16:00+01:00,8208,10671,1752,1701,21810
2019-02-07T17:00+01:00,8210,10965,1790,1746,22321
2019-02-07T18:00+01:00,8210,10993,1787,1913,22109
2019-02-07T19:00+01:00,8213,10402,1750,2105,21236
2019-02-07T20:00+01:00,8215,9762,1716,2343,20319
2019-02-07T21:00+01:00,8215,8917,1664,2614,19320
2019-02-07T22:00+01:00,8216,7465,1640,2825,18395
2019-02-07T23:00+01:00,8217,6517,1648,2999,17668
