Date (GMT+1),Hydro Run of River,Fossil gas,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-01-15T10:00+01:00,894.5,356.1,22293.8,43.7,180.1,21269.7
2019-01-15T11:00+01:00,894.9,353.2,21894.5,42.8,302.4,21245.9
2019-01-15T12:00+01:00,897.8,351.6,20455.5,39.2,383.6,20950.2
2019-01-15T13:00+01:00,897.8,352.4,19682.2,51.8,405.1,20826.8
2019-01-15T14:00+01:00,900.9,349.6,19297.7,56.9,392.9,20821.8
2019-01-15T15:00+01:00,901.2,346.5,19120.9,59.5,419.3,21090.6
2019-01-15T16:00+01:00,901.1,338.6,20067.5,54.4,380.2,21422
2019-01-15T17:00+01:00,903.6,337.5,20644.5,50,331.9,21342.8
2019-01-15T18:00+01:00,904.8,348.9,20395.5,32.8,287.4,21193.5
2019-01-15T19:00+01:00,905,347.6,19859.6,31.1,252.8,20977.5
2019-01-15T20:00+01:00,903.6,348.8,18715.8,28.2,223.8,20698.6
2019-01-15T21:00+01:00,902.7,348.6,17316.3,22.7,171.7,20408.2
2019-01-15T22:00+01:00,898.3,349.1,15571.6,31.9,133.7,19828.2
2019-01-15T23:00+01:00,895.4,340.8,13490.6,21.4,81.5,18893
2019-01-16T00:00+01:00,885.4,369.6,13499.8,23.4,43.9,18477.3
2019-01-16T01:00+01:00,886.5,371.5,13263.6,24.5,64.7,18171.2
2019-01-16T02:00+01:00,885.8,369.3,13040.8,26.4,98,17889.5
2019-01-16T03:00+01:00,886.4,364.9,13290.2,30.4,193.7,17786.1
2019-01-16T04:00+01:00,884.9,371.1,13516.6,73.3,305,17913.4
2019-01-16T05:00+01:00,887.4,366.9,15625.3,77.6,387.9,18265.8
2019-01-16T06:00+01:00,891.3,369.7,18721.3,101.4,462.4,19771.3
2019-01-16T07:00+01:00,902.7,374.3,21664,103.9,505.2,21589.4
2019-01-16T08:00+01:00,908.4,373.3,21709.3,112.9,532.4,21848.4
2019-01-16T09:00+01:00,920.9,372.8,20614.3,112.1,535.9,21497.3
2019-01-16T10:00+01:00,927.7,374.6,20359.5,146.6,525.5,21401.2
2019-01-16T11:00+01:00,934.8,354.5,20290.6,122.5,505.7,21188.7
2019-01-16T12:00+01:00,936.6,356.2,19942.9,138.2,491.4,21078.3
2019-01-16T13:00+01:00,938.3,355,19343.4,159.2,437.2,20952.9
2019-01-16T14:00+01:00,942.8,350.7,19837.7,161,403.2,20978.1
2019-01-16T15:00+01:00,946,352.6,20006.2,152.1,374.3,21268.7
2019-01-16T16:00+01:00,949.8,348.4,21009.6,142,349.6,21644.2
2019-01-16T17:00+01:00,951.6,345.7,20395.2,106.5,299.1,21434.3
2019-01-16T18:00+01:00,951.9,351.7,19186.5,55.3,274.9,21065.2
2019-01-16T19:00+01:00,957.8,348.3,18165.2,73.8,239.6,21048.1
2019-01-16T20:00+01:00,956.6,346.1,16640.1,47.6,181.8,20863.9
2019-01-16T21:00+01:00,955,350.9,15143.4,71.7,173.2,20523.2
2019-01-16T22:00+01:00,950.4,351,14273.1,67,183.6,19815.8
2019-01-16T23:00+01:00,947.2,356.3,13939.7,68.2,226,19083.2
2019-01-17T00:00+01:00,940,351.8,13430.8,125,369,18770.1
2019-01-17T01:00+01:00,935.3,341.2,12500.8,121.2,359.9,18416.9
2019-01-17T02:00+01:00,938.2,348,12559.3,125.3,317.6,18257.3
2019-01-17T03:00+01:00,936.8,340,12672.4,168.5,319.2,18223.5
2019-01-17T04:00+01:00,933.1,347.6,13254.8,168,358.2,18501.2
2019-01-17T05:00+01:00,931,347.5,14952.1,111.5,362.2,19118.2
2019-01-17T06:00+01:00,933.8,349.7,18822.2,108.2,290,20524.8
2019-01-17T07:00+01:00,942.6,345.9,21842.5,102.6,288.4,22094.5
2019-01-17T08:00+01:00,946.6,334.2,22122.2,116.9,284.7,22086.8
2019-01-17T09:00+01:00,954.1,339.6,21817.8,147.5,330.9,21685.8
2019-01-17T10:00+01:00,956.7,340.7,22333.9,161.4,364.4,21993.9
2019-01-17T11:00+01:00,950.9,339.7,21869.8,175.5,445.9,21877.4
2019-01-17T12:00+01:00,947.2,348.6,21300.8,243.5,529.5,21578.3
2019-01-17T13:00+01:00,945.4,348.9,20991.3,246.2,495.5,21413.4
2019-01-17T14:00+01:00,944.9,352.6,21232.2,221.5,491.5,21416.5
2019-01-17T15:00+01:00,947.8,346.7,22140.8,222.7,482.7,21598.8
2019-01-17T16:00+01:00,948.1,345.3,23329.3,210,458.9,22172
2019-01-17T17:00+01:00,945.1,349.3,23302.6,250.2,514.7,22250
2019-01-17T18:00+01:00,942,344.8,22398,300.6,536.6,22224.6
2019-01-17T19:00+01:00,938.5,350.9,21281.8,347.2,572.5,22019.8
2019-01-17T20:00+01:00,936,350.4,19436.2,349.5,506.3,21626.5
2019-01-17T21:00+01:00,936.1,351.4,18239.5,347.6,483.5,21127.8
2019-01-17T22:00+01:00,932.2,352.1,16696.9,324.7,384.6,20437.5
2019-01-17T23:00+01:00,931.6,348.1,15567.9,342.9,405.9,19711.4
2019-01-18T00:00+01:00,927.4,352.2,15566.2,216.4,345.6,19038.6
2019-01-18T01:00+01:00,926.2,350.2,14776.6,331.9,351.7,18723.9
2019-01-18T02:00+01:00,925.8,349.7,14566.8,307.6,372.5,18660.2
2019-01-18T03:00+01:00,924.5,350.5,14721,170.4,336.6,18569
2019-01-18T04:00+01:00,922.9,352.8,15358.5,146.2,397.4,18882.3
2019-01-18T05:00+01:00,923.5,351.5,17762,125.1,336.2,19576.3
2019-01-18T06:00+01:00,927.1,349.1,21471,111.2,254.3,20639
2019-01-18T07:00+01:00,934.1,350.4,24203.7,107,256.8,22446.8
2019-01-18T08:00+01:00,927.3,348.8,24209.6,202.9,285.6,22877.3
2019-01-18T09:00+01:00,925,351.6,23890.1,150.8,226,22470.8
2019-01-18T10:00+01:00,926.5,351.8,24175.3,206.8,273.9,22538.7
2019-01-18T11:00+01:00,926.1,350.8,23842.4,259.1,287,22262.9
2019-01-18T12:00+01:00,919.2,348.6,23744.1,220.3,261.5,21838.1
2019-01-18T13:00+01:00,919.6,351,23698.4,192.4,253.2,21483.3
2019-01-18T14:00+01:00,909.4,346.3,23473.2,153.3,342.1,21521.2
2019-01-18T15:00+01:00,903.9,346.3,23522.9,230.9,361.4,21744.8
2019-01-18T16:00+01:00,903.2,346.3,24084.1,111.3,347.6,21918.3
2019-01-18T17:00+01:00,904.9,346.2,24122.1,134.4,414.2,22073.3
2019-01-18T18:00+01:00,904.1,352.3,24030.1,167.5,372.7,21764
2019-01-18T19:00+01:00,900,350.1,23462,164.2,337.4,21229.9
2019-01-18T20:00+01:00,899.4,348.2,22470.1,61,293.3,20512.6
2019-01-18T21:00+01:00,893.1,348.7,21437.5,93.6,335.7,20051
2019-01-18T22:00+01:00,887.5,347.9,20791.1,66.9,295.5,19494.2
2019-01-18T23:00+01:00,883,345.9,18479.5,147.2,303.7,18952
2019-01-19T00:00+01:00,878.3,366.5,17852.5,162.6,284.6,18371
2019-01-19T01:00+01:00,872.8,370.3,17130.7,109.4,237.9,17950.1
2019-01-19T02:00+01:00,872,369.2,17332.4,195.4,279.2,18009.8
2019-01-19T03:00+01:00,870.5,367.1,15879.2,195.4,264.8,17795.4
2019-01-19T04:00+01:00,868.6,367.9,15382.1,189.3,289.9,17774
2019-01-19T05:00+01:00,867.5,368.7,15245.9,161.8,325.9,17869.1
2019-01-19T06:00+01:00,858,369.5,15093.5,238.8,282.4,18246.2
2019-01-19T07:00+01:00,848.1,369.2,17167.6,221.7,274.6,19027
2019-01-19T08:00+01:00,844.8,369.1,19889.5,175.8,205.2,19478.6
2019-01-19T09:00+01:00,841.1,371.2,21536.6,195.8,174.8,20125
2019-01-19T10:00+01:00,840.7,367.1,22436.8,162.9,216.5,20645.4
2019-01-19T11:00+01:00,837.6,368.7,21142.8,149.1,202.1,20492.9
2019-01-19T12:00+01:00,836,363.3,20062.2,75.5,183.9,20125.4
2019-01-19T13:00+01:00,836.5,366.8,18814,108.8,166.5,19978.9
2019-01-19T14:00+01:00,837.4,368,17822,162.7,160.1,19973.8
2019-01-19T15:00+01:00,838.2,363.2,20031.9,216.6,238.6,20139.3
2019-01-19T16:00+01:00,841,369,22375.8,136.6,195.7,20607.1
2019-01-19T17:00+01:00,840.4,368,23015.9,117.7,191.7,20985.1
2019-01-19T18:00+01:00,840.2,368.9,22544.5,115.4,197.2,20828.1
2019-01-19T19:00+01:00,841,366.1,21213.5,82.2,221.7,20427
2019-01-19T20:00+01:00,838.1,363.9,19193.2,99.1,225.8,19916.3
2019-01-19T21:00+01:00,835.9,363.6,17524.5,135.4,214.5,19411.4
2019-01-19T22:00+01:00,835.4,369.5,15765,78.7,181.1,18971.7
2019-01-19T23:00+01:00,830.7,374.2,14823.3,106.1,172.6,18721.5
2019-01-20T00:00+01:00,824.9,372.7,14621.9,102.6,161.1,18268.7
2019-01-20T01:00+01:00,824,373.1,13952.2,82.7,161.2,17900.5
2019-01-20T02:00+01:00,824.3,370.7,13894.2,97,141.5,17731.4
2019-01-20T03:00+01:00,824.1,373.8,13426.3,180.9,181.3,17832
2019-01-20T04:00+01:00,823.8,375.3,13693.1,92.8,149.3,17825.2
2019-01-20T05:00+01:00,823.6,375.2,13698.3,106.7,131.3,17966.7
2019-01-20T06:00+01:00,822.7,369.3,13978.3,105.1,155,18275.3
2019-01-20T07:00+01:00,822.5,369.1,15108.2,98,198.5,18783
2019-01-20T08:00+01:00,825.3,371.5,16154.3,107.6,241.3,19357
2019-01-20T09:00+01:00,829,371.6,17858.7,168.1,267.9,20128.2
2019-01-20T10:00+01:00,827.3,352,18881.1,99.7,298.3,20387.1
2019-01-20T11:00+01:00,827.7,364.1,19258.9,58.6,301.4,20353.5
2019-01-20T12:00+01:00,832.3,364.6,18514.3,51.5,268.2,20118.5
2019-01-20T13:00+01:00,833.4,365.1,18113.8,39.6,276.9,20014.2
2019-01-20T14:00+01:00,833.5,362,18214.8,61.3,288.9,20092.4
2019-01-20T15:00+01:00,833.9,362.4,19991.5,30.4,282.6,20356.2
2019-01-20T16:00+01:00,835.8,361.7,22548.5,33.6,345.6,21025.4
2019-01-20T17:00+01:00,835.6,360.3,23643.2,26.6,381.9,21106.1
2019-01-20T18:00+01:00,834.8,359.8,23528.7,30.4,412.1,21069.5
2019-01-20T19:00+01:00,835.5,358.3,23693.1,39.7,429.3,20945.4
2019-01-20T20:00+01:00,835,359.2,23018.3,45.7,418.7,20707.6
2019-01-20T21:00+01:00,832.8,361.3,21918,37.7,359.9,20191.3
2019-01-20T22:00+01:00,833.7,362.4,21061,42.7,318.4,19488.9
2019-01-20T23:00+01:00,828.4,363.1,18313.8,135.6,345.4,18920.9
2019-01-21T00:00+01:00,822.8,365.8,18270.5,142.3,329.1,18467.4
2019-01-21T01:00+01:00,822,363,16440.1,174.8,369.1,18047
2019-01-21T02:00+01:00,822.2,366.8,15630,177.9,420.9,17964.4
2019-01-21T03:00+01:00,823.9,367.5,15764.6,270.2,479,18235.1
2019-01-21T04:00+01:00,825,369.3,16968.8,164.3,444.4,18207.5
2019-01-21T05:00+01:00,831.3,369.7,19417.6,224.2,489.9,18880.9
2019-01-21T06:00+01:00,837.7,365.6,22628.6,211.1,462.5,20371.5
2019-01-21T07:00+01:00,855.8,365.2,24249.4,175.3,422.6,22024.2
2019-01-21T08:00+01:00,885.5,364.4,24542.2,129.2,384.3,22404.9
2019-01-21T09:00+01:00,894.1,361.6,24495,95.7,405.1,22371.5
2019-01-21T10:00+01:00,899.7,362.7,24610.4,88,402.9,22246
2019-01-21T11:00+01:00,901.8,364.2,23929.7,88.6,309.9,21764.6
2019-01-21T12:00+01:00,902.8,362.9,23509.8,82.2,317,21499
2019-01-21T13:00+01:00,903.4,363,23379.4,78.7,333.1,21549
2019-01-21T14:00+01:00,902.5,349.6,23336.6,99.8,325.2,21709.1
2019-01-21T15:00+01:00,903.5,346.2,23377.6,101.5,361.9,21833.5
2019-01-21T16:00+01:00,907.9,345.5,23595.4,97.1,276.4,22087.7
2019-01-21T17:00+01:00,907.9,347.1,24059.4,69.3,189,22216
2019-01-21T18:00+01:00,907.8,348.9,24276.6,93.4,270.2,22042.5
2019-01-21T19:00+01:00,904.7,349.1,24091.2,122.2,234.9,21891
2019-01-21T20:00+01:00,904.6,349.6,23888.9,82,197.2,21522.9
2019-01-21T21:00+01:00,904.7,347.8,22975.9,75.7,267.2,21200.7
2019-01-21T22:00+01:00,906.8,367.2,21938.5,62.4,315.9,20440.8
2019-01-21T23:00+01:00,901.5,364.6,19886.2,90.5,382.8,19548.4
2019-01-22T00:00+01:00,898.6,367.7,19043.9,69,468.4,19110.8
2019-01-22T01:00+01:00,901.7,368.1,18325.7,38.9,523.1,18670
2019-01-22T02:00+01:00,901.1,368.4,17609.7,36.5,551.2,18549.1
2019-01-22T03:00+01:00,901.6,365.9,16859.8,70.6,567.5,18459.5
2019-01-22T04:00+01:00,901.7,365.7,17695.1,155,597.9,18556.9
2019-01-22T05:00+01:00,904,367.6,19827.7,119,635.4,19053.6
2019-01-22T06:00+01:00,902.7,369,22357.9,150.5,696,20455.2
2019-01-22T07:00+01:00,909.1,364.7,23708.3,176.2,710,22198.6
2019-01-22T08:00+01:00,917.2,358.5,24081.3,178.2,685.1,22613.2
2019-01-22T09:00+01:00,914.2,356.6,23997.2,192.8,684.6,22380.5
2019-01-22T10:00+01:00,916.7,359.9,23982.9,226.5,660.9,22311
2019-01-22T11:00+01:00,923.4,366.8,23924.1,200.1,660.8,22077.6
2019-01-22T12:00+01:00,923.6,368.3,23900.6,184.2,672,22134.9
2019-01-22T13:00+01:00,923.4,369.6,23637.8,192.6,660.4,22179.7
2019-01-22T14:00+01:00,924.6,369,23922.4,169,635.6,22178.3
2019-01-22T15:00+01:00,924.4,365.3,24207.9,139.6,626,22300.6
2019-01-22T16:00+01:00,927.8,350.2,24355.2,143.2,616.5,22756.5
2019-01-22T17:00+01:00,927.7,336.7,24276.8,133,617.8,22447.5
2019-01-22T18:00+01:00,929,348.3,23638.1,145.4,623.4,21999.2
2019-01-22T19:00+01:00,928.1,352.9,23169.9,153,608,21764.4
2019-01-22T20:00+01:00,927.8,352,22401.8,167.6,596.1,21450.2
2019-01-22T21:00+01:00,926.8,352.2,21305.1,176.4,587.2,20927.7
2019-01-22T22:00+01:00,923.9,354.8,20565.5,220.4,591.9,20279.3
2019-01-22T23:00+01:00,915.5,351.1,18127.5,148.3,594,19397.8
2019-01-23T00:00+01:00,906.5,365.9,17965.1,162.2,628.1,18749.1
2019-01-23T01:00+01:00,905.9,365.1,17332.6,148.3,630,18093.7
2019-01-23T02:00+01:00,906.4,366,16895.7,106.7,599.5,17882.4
2019-01-23T03:00+01:00,905.5,365.4,16532.1,112.7,606.9,17999.2
2019-01-23T04:00+01:00,906,365.5,17391.5,108.9,602.9,18145.2
2019-01-23T05:00+01:00,909.9,365.9,20042.9,126.6,623.4,18876.2
2019-01-23T06:00+01:00,911.4,368.4,22508.1,117.8,566,20292.9
2019-01-23T07:00+01:00,917.5,361.1,24000.9,112.4,603,21849.3
2019-01-23T08:00+01:00,912.3,353.8,23974.9,108.9,575.7,22251.5
2019-01-23T09:00+01:00,910.6,333.7,24093.9,100.2,562.2,21983.3
2019-01-23T10:00+01:00,909,333.1,24265.1,82.5,490.9,21698.2
2019-01-23T11:00+01:00,909.7,331,24275.5,74.6,461.8,21761.1
2019-01-23T12:00+01:00,910,334.6,24126.3,55.2,423.7,21580.7
2019-01-23T13:00+01:00,912.2,332.6,24275.4,67.1,430.3,21581.2
2019-01-23T14:00+01:00,911.3,331.7,24448.7,70.5,371.5,21619.7
2019-01-23T15:00+01:00,913.9,333.6,24608.9,79.6,334.4,21553.1
2019-01-23T16:00+01:00,914.7,333.9,25343.8,106.1,331.9,21915.5
2019-01-23T17:00+01:00,913.3,334.6,24803.1,123.6,378,21888.3
2019-01-23T18:00+01:00,912.8,331.8,24114.3,136.8,397.6,21526.9
2019-01-23T19:00+01:00,912.3,332.1,23682.9,145,432.3,21223.8
2019-01-23T20:00+01:00,912.4,335.3,23329.1,228.3,455.5,21176.4
2019-01-23T21:00+01:00,911.2,334.2,22914.9,272.5,449.2,20793.3
2019-01-23T22:00+01:00,906.9,360.9,21985.1,274.4,455,20092.9
2019-01-23T23:00+01:00,903.8,360.8,20562.8,214.2,420.9,19093.3
2019-01-24T00:00+01:00,905.8,370.2,20074.4,298.4,488.1,18538.7
2019-01-24T01:00+01:00,905.2,368.9,19520,294.1,525.9,18211.4
2019-01-24T02:00+01:00,905.3,364.1,19225.7,146.5,461.8,17793.4
2019-01-24T03:00+01:00,905.1,366.6,18718.2,151.3,461.2,17747.5
2019-01-24T04:00+01:00,903.6,368.2,19742.7,155.3,461.5,17925.9
2019-01-24T05:00+01:00,902.8,363.3,21308.7,186.2,509.9,18622.9
2019-01-24T06:00+01:00,901.9,363.3,23214.3,176.2,478.9,20002.6
2019-01-24T07:00+01:00,911.5,365.9,24221.4,191.8,533.6,21702.1
2019-01-24T08:00+01:00,919.6,365.3,24671.5,162.5,522.8,22215.3
2019-01-24T09:00+01:00,916.2,332.6,24772.8,164.2,491.8,21981.5
2019-01-24T10:00+01:00,916.5,342.4,24914.1,146.7,490.3,21896.9
2019-01-24T11:00+01:00,920.1,336.3,24369.7,141.7,494,21672.2
2019-01-24T12:00+01:00,920,338.8,24237.1,125.4,405.4,21467.4
2019-01-24T13:00+01:00,921.6,336.1,24250.2,124.6,431,21387.5
2019-01-24T14:00+01:00,922.3,337.4,24312.2,139.2,430.4,21522.4
2019-01-24T15:00+01:00,921.7,337.8,24527.5,174.1,402.9,21594.8
2019-01-24T16:00+01:00,922.3,333.2,24752.3,160.7,386.2,21847.5
2019-01-24T17:00+01:00,921.9,340.7,24602.8,138.5,430.9,21822.2
2019-01-24T18:00+01:00,920,363.1,24274.2,150.8,402.9,21531.7
2019-01-24T19:00+01:00,919.4,364.3,24340.2,146.9,439.4,21229.1
2019-01-24T20:00+01:00,919.6,366.5,23844.2,182,476,21008.6
2019-01-24T21:00+01:00,918.2,366.3,23400.6,185.1,504.6,20585.5
2019-01-24T22:00+01:00,915.7,366.8,22335.2,195.5,515.6,19901.9
2019-01-24T23:00+01:00,915.5,371.1,21456,151.8,487.1,19052.6
2019-01-25T00:00+01:00,922.9,370.2,20964.2,125.7,458.2,18417.3
2019-01-25T01:00+01:00,921.3,369.7,19768.4,129,467,18017.8
2019-01-25T02:00+01:00,921.6,376.2,19114.4,151.8,511.2,17833.2
2019-01-25T03:00+01:00,921.4,376,18388.6,149.1,520.6,17767.8
2019-01-25T04:00+01:00,921.9,375.1,18550.7,154.4,525.4,17931.6
2019-01-25T05:00+01:00,921.6,371.8,20811.5,156.8,548.7,18571.4
2019-01-25T06:00+01:00,920.4,376.2,22676.8,129.6,598.9,19882.2
2019-01-25T07:00+01:00,924.8,359.9,23682.8,140.3,611.2,21490.3
2019-01-25T08:00+01:00,926,362.3,24149.3,201.8,656,22001.7
2019-01-25T09:00+01:00,926.4,345.7,24312.5,211.2,640.2,21793.7
2019-01-25T10:00+01:00,926.3,344.3,24657.8,215,687.7,21966.8
2019-01-25T11:00+01:00,922.7,341,24347.8,207,706.2,21733.5
2019-01-25T12:00+01:00,922.8,345.3,24078.9,206.6,703.5,21440.1
2019-01-25T13:00+01:00,922.3,348.8,23829,240.2,720.4,21526.6
2019-01-25T14:00+01:00,912.3,349.2,23687.7,254.7,745.7,21591.6
2019-01-25T15:00+01:00,904.5,343.6,23458.5,277.4,760.5,21583.4
2019-01-25T16:00+01:00,903.7,333.8,23900.7,275.3,770.6,21806.2
2019-01-25T17:00+01:00,902.9,361,23883.3,291.3,778.3,21831.1
2019-01-25T18:00+01:00,894.3,369.8,23198.9,315.5,780.3,21561.5
2019-01-25T19:00+01:00,883.4,360.6,21483.2,295.6,747.5,21102.8
2019-01-25T20:00+01:00,876.1,363.1,19135.2,287.7,720.8,20487.6
2019-01-25T21:00+01:00,860.5,361.5,17749.6,317.3,721.8,20161.6
2019-01-25T22:00+01:00,851.3,358.3,17192.8,313.4,720,19603.8
2019-01-25T23:00+01:00,850.7,362.6,15657,309.6,730.5,19087.3
2019-01-26T00:00+01:00,843.2,359.8,14818,297,689.6,18659.7
2019-01-26T01:00+01:00,842.2,357.4,14503.8,306.8,687.6,18271.8
2019-01-26T02:00+01:00,842.5,357.3,13941.1,308.8,689.8,18012.2
2019-01-26T03:00+01:00,842.6,356.9,14076.3,307.8,665.5,17937.9
2019-01-26T04:00+01:00,841.1,358.3,14560.5,306.5,661.7,18050.9
2019-01-26T05:00+01:00,841.1,362.3,14943,303.1,681.4,18223.9
2019-01-26T06:00+01:00,840,358.3,15622.3,301.8,674.4,18549
2019-01-26T07:00+01:00,839.3,363.4,16788,294.2,650.6,19030.7
2019-01-26T08:00+01:00,839.4,370.7,18028.9,276.5,629.3,19704.3
2019-01-26T09:00+01:00,839.7,365.7,20405.8,203.2,604.8,20261.2
2019-01-26T10:00+01:00,839.9,362.4,21896.9,201,635.3,20645.6
2019-01-26T11:00+01:00,841.9,362.5,22017.6,272.5,692.1,20776
2019-01-26T12:00+01:00,840.5,362.9,21225,203.5,704.5,20539.3
2019-01-26T13:00+01:00,840.6,364.7,20430.4,208,691.8,20376.7
2019-01-26T14:00+01:00,840.3,365,19254,208.2,692.1,20297.6
2019-01-26T15:00+01:00,843.1,362.8,19239.4,276.5,736.7,20447
2019-01-26T16:00+01:00,841.4,370.2,20089.7,280.7,746.9,20827.7
2019-01-26T17:00+01:00,841.1,352.1,21429,215.8,730.6,21090.3
2019-01-26T18:00+01:00,841.6,346.2,21143,219.8,734.5,20906.7
2019-01-26T19:00+01:00,841.4,340.2,18844.7,224.5,752.6,20433
2019-01-26T20:00+01:00,840.9,340,17399.8,221.6,747.8,19984.7
2019-01-26T21:00+01:00,840.1,340.2,16105.3,218.4,761.4,19615.6
2019-01-26T22:00+01:00,840,340.8,15273.3,220.9,755.4,19294.1
2019-01-26T23:00+01:00,839.3,344,14140.3,275.8,802.2,18937.1
2019-01-27T00:00+01:00,836.1,333.2,13871.1,250.1,767.2,18422.5
2019-01-27T01:00+01:00,836,335.4,13632.2,248.4,792.5,18148.2
2019-01-27T02:00+01:00,837,346.9,13322,307.1,823.6,18048.6
2019-01-27T03:00+01:00,836.5,349.7,13306.7,236.9,791.7,17939.4
2019-01-27T04:00+01:00,836.1,348.1,13458.1,240.2,776.4,17957
2019-01-27T05:00+01:00,835.9,349.8,13464.4,243.9,790.6,18130.3
2019-01-27T06:00+01:00,835.6,345.5,14076.6,237.9,830.4,18420.5
2019-01-27T07:00+01:00,835,349.5,14417.1,242.8,821.5,18815.8
2019-01-27T08:00+01:00,835.2,349.9,14912.3,244.9,793,19335.2
2019-01-27T09:00+01:00,834.8,351.6,15619.6,317.1,801.5,20142.7
2019-01-27T10:00+01:00,834.9,350.9,16630.8,319.2,781.3,20736.8
2019-01-27T11:00+01:00,834.5,349.6,16454,295.9,749.3,20788.4
2019-01-27T12:00+01:00,835.9,348.1,16148.2,279.1,710.5,20605.9
2019-01-27T13:00+01:00,836,348.4,15933,259.7,668.5,20517.5
2019-01-27T14:00+01:00,836.3,347.2,15842.7,249.4,645,20546.7
2019-01-27T15:00+01:00,835.7,350.7,16008.6,247.4,615.7,20584.7
2019-01-27T16:00+01:00,836.1,355.8,17560.6,244.9,595.8,20940
2019-01-27T17:00+01:00,836.2,352.8,18712.2,270,574,21169
2019-01-27T18:00+01:00,836.3,353,18565.2,288.7,523.3,21015
2019-01-27T19:00+01:00,836.2,352.9,18105.8,287.6,486.6,20879.4
2019-01-27T20:00+01:00,835.7,352.9,16987.9,212.4,435,20624.1
2019-01-27T21:00+01:00,835.3,356.1,15965.2,212,396.9,20411.8
2019-01-27T22:00+01:00,840,358.7,15232.5,214.7,373.4,19871.8
2019-01-27T23:00+01:00,842.3,356.5,14287,205.8,358.8,19223.3
2019-01-28T00:00+01:00,841.4,357.1,14018.8,269.5,416.4,18757.4
2019-01-28T01:00+01:00,843.9,353.5,13485.1,251.8,377.6,18498.4
2019-01-28T02:00+01:00,845.2,352,13346.8,204,289.8,18284.5
2019-01-28T03:00+01:00,845.9,354.3,13391.3,210.8,269.4,18372.2
2019-01-28T04:00+01:00,846.5,355.9,14101.8,227.1,302.8,18707.8
2019-01-28T05:00+01:00,850.8,355.4,16304.7,177.2,253.8,19228.2
2019-01-28T06:00+01:00,852.9,355.2,18749.8,198.4,283.8,20695.7
2019-01-28T07:00+01:00,862.8,353.9,22747.1,185.1,284.7,22264.4
2019-01-28T08:00+01:00,887.9,353.8,23251.8,225.7,320.8,22687.3
2019-01-28T09:00+01:00,901.6,350.1,22683,157.4,318.8,22377.7
2019-01-28T10:00+01:00,905.5,351.7,22151.6,180.3,368.2,22369.6
2019-01-28T11:00+01:00,912.6,352.1,21982,118.2,340.9,22240
2019-01-28T12:00+01:00,915.6,345.1,21553.5,106.8,338.3,22044.9
2019-01-28T13:00+01:00,914.8,346.1,21560.2,111.9,337.3,21932.6
2019-01-28T14:00+01:00,914.8,350,21909.2,109.2,364.9,21981.5
2019-01-28T15:00+01:00,914.6,350.6,21924,168,410.7,22146.9
2019-01-28T16:00+01:00,915,349.6,22530.8,142.4,364.6,22299.3
2019-01-28T17:00+01:00,915.3,349.5,23452,85.4,399.7,22451.4
2019-01-28T18:00+01:00,914.6,350.6,23253.1,109.7,374.8,22312.7
2019-01-28T19:00+01:00,914.1,347.4,21832.4,119.8,329.4,22022.9
2019-01-28T20:00+01:00,912.5,346.9,20331.5,169.8,328.9,21794.3
2019-01-28T21:00+01:00,912.2,348.2,19462.7,109.2,310.4,21430.4
2019-01-28T22:00+01:00,905.4,348.4,17804.7,125.8,343.6,20708.7
2019-01-28T23:00+01:00,904.2,348,16355,214,401.8,20099.1
2019-01-29T00:00+01:00,895.7,358.4,14844.9,252.5,441.1,19498.5
2019-01-29T01:00+01:00,896.7,361.4,14057.5,245.6,436.2,19162.8
2019-01-29T02:00+01:00,897.7,362.9,13988.5,227.8,487.6,19072.4
2019-01-29T03:00+01:00,898.9,359.4,14228.4,230.7,487.3,19092.6
2019-01-29T04:00+01:00,902.9,359.7,15220.7,253.7,540,19434
2019-01-29T05:00+01:00,903.8,362.9,18284.1,185.3,503.9,19901.4
2019-01-29T06:00+01:00,904.4,358.2,21166.9,187,562.3,21343.3
2019-01-29T07:00+01:00,911.4,358.2,23604.4,160.6,541.7,23015.7
2019-01-29T08:00+01:00,912.6,371,23618.4,161.5,581.9,23299.8
2019-01-29T09:00+01:00,913.5,365.3,23933.1,189.5,600.1,23065
2019-01-29T10:00+01:00,913.6,368.6,23908.4,207.9,578,22957.3
2019-01-29T11:00+01:00,913.4,364.1,23895.9,193.2,616.1,22780.4
2019-01-29T12:00+01:00,913.7,363.9,24115,186.5,635.3,22654.6
2019-01-29T13:00+01:00,913.4,358.4,23659.5,189.9,609.4,22391.6
2019-01-29T14:00+01:00,913.4,357.5,23884.6,216.4,584.5,22387
2019-01-29T15:00+01:00,913.1,361.7,24261.6,163.7,570.5,22545.4
2019-01-29T16:00+01:00,914.7,362.8,24421.9,181.4,567.9,22934.3
2019-01-29T17:00+01:00,917.3,360.2,24327.4,206.6,597.1,23196.8
2019-01-29T18:00+01:00,913.7,364.2,24057.5,231.5,569.6,22898.4
2019-01-29T19:00+01:00,911,357.9,23858.6,204,542.6,22458.6
2019-01-29T20:00+01:00,908.7,360.4,23094.5,205.6,575.8,22162.3
2019-01-29T21:00+01:00,909.1,358.6,21444.1,217.3,597,21637.7
2019-01-29T22:00+01:00,905.4,361.5,19057.7,237.4,635.6,20872.1
